idx;dE
101_34;52.26769475126399
101_35;41.5271746545749
101_36;36.81323168245885
101_37;38.799538404979444
101_38;32.549917223887675
101_39;35.08411869087764
101_40;38.975712805161564
101_41;32.838092327794726
101_42;51.233970915689696
101_43;50.99043268874885
101_44;39.91215481777664
101_45;33.59861876800386
101_46;47.24513551773678
101_47;27.400139460759092
101_48;35.54060357265937
101_49;20.402830320837946
101_50;33.91427015547593
102_1;42.62603577435141
102_2;46.50534336528428
102_3;12.474371104882113
102_4;14.926586534962833
102_5;50.99042957034191
102_6;42.95825525790573
102_7;34.006066700624366
102_8;24.641836797297103
102_9;19.57779339622192
102_10;44.761480308867924
102_11;31.257945635827635
102_12;39.864689545714114
102_13;30.558212538950666
102_14;49.504028427861925
102_15;36.07715355267414
102_16;20.29715998320504
102_17;37.24540234531466
102_18;35.28016358009348
102_19;51.5586937489557
102_20;25.14254692632872
102_21;47.54354211482019
102_22;43.20507716735639
102_23;22.930021609022543
102_24;35.04471450075991
102_25;42.0837822280399
102_26;9.754752279534266
102_27;35.836970731602776
102_28;26.590669623596987
102_29;49.796070356376944
102_30;45.34580428323247
102_31;44.765365843917515
102_32;40.70123339194572
102_33;27.794371584759862
102_34;37.037965915540084
102_35;9.788371824774789
102_36;46.03843676750275
102_37;48.58507755978392
102_38;22.637936022810347
102_39;46.4635161729727
102_40;42.47705076429564
102_41;28.53595682120395
102_42;3.7268810160803363
102_43;37.0375199833474
102_44;46.75384609607661
102_45;50.53074832144474
102_46;22.118453083988545
102_47;29.72412911579621
102_48;46.9145126585367
102_49;26.22336806194639
102_50;39.725458912572584
103_1;47.29141579516138
103_2;20.82154817614644
103_3;34.43910428061002
103_4;47.659596747569594
103_5;43.310822346755906
103_6;24.648245123562674
103_7;44.106037945786625
103_8;46.452982194323
103_9;28.386974929555123
103_10;39.391318490342044
103_11;40.37015524533213
103_12;26.795037540940736
103_13;48.993560803509126
103_14;30.25633827334787
103_15;31.462781314212673
103_16;35.35453134884369
103_17;47.79663202222404
103_18;20.312645992078465
103_19;36.91130246237437
103_20;31.076953296920298
103_21;35.14124166923919
103_22;26.259273399475315
103_23;41.92423517367196
103_24;26.853429710927642
103_25;48.329698741684716
103_26;50.6039217403362
103_27;40.1715657360517
103_28;33.039114194489834
103_29;52.19977272966266
103_30;45.861317490017235
103_31;37.954662175399115
103_32;19.11091798250981
103_33;26.66639701777386
103_34;20.695402378533075
103_35;20.024614334890728
103_36;21.568571914297184
103_37;44.3559127756334
103_38;36.065107146657624
103_39;39.95067961713676
103_40;46.39985077684706
103_41;27.67934290789434
103_42;42.06770995866141
103_43;39.36594089464894
103_44;41.46776900233188
103_45;20.558541734667376
103_46;43.35141776832543
103_47;16.788733885092054
103_48;47.1195385597452
103_49;35.05785234920609
103_50;41.3011774666822
104_1;47.29957042931443
104_2;19.08912343639293
104_3;49.66559620992823
104_4;44.236368645516
104_5;38.89543253684953
104_6;49.29735288938119
104_7;46.22739351773967
104_8;33.46608959138045
104_9;44.17402857234067
104_10;37.724863649444245
104_11;50.812702203502724
104_12;34.06570935179497
104_13;47.62770168136793
104_14;31.544764232714968
104_15;17.5870554174369
104_16;38.912228276638565
104_17;28.68505409390963
104_18;40.84517281956952
104_19;42.413039224999444
104_20;25.104411927836335
104_21;27.561495191153348
104_22;13.40458254042729
104_23;28.19543301996337
104_24;42.686136831342466
104_25;41.45732857589043
104_26;32.569834489025524
104_27;35.11365000461734
104_28;30.924597288960342
104_29;35.967588324770816
104_30;32.933222449964056
104_31;37.751597752157075
104_32;41.3728789974971
104_33;49.8054474060512
104_34;8.831204879623913
104_35;26.279929727058406
104_36;35.23572004435765
104_37;39.17601743826003
104_38;38.66541572240873
104_39;46.95100425657072
104_40;24.32063776387541
104_41;35.819688520330814
104_42;17.790163498376124
104_43;52.40810726063649
104_44;11.344463125592144
104_45;52.100114680613714
104_46;48.70987308719145
104_47;13.531903977457748
104_48;50.90933539781803
104_49;52.44864966928802
104_50;26.267060061609218
105_1;28.825210893912907
105_2;33.399452353439194
105_3;40.509217484498805
105_4;38.910092167883356
105_5;46.48063934549062
105_6;41.8342161204804
105_7;23.003937208766178
105_8;40.43954291819614
105_9;49.09058691709912
105_10;40.82750392583677
105_11;29.41616148302896
105_12;30.890223089239882
105_13;39.83225499511151
105_14;50.19979179270187
105_15;41.245442179409785
105_16;49.04199901853752
105_17;43.02299026761244
105_18;24.277591274449545
105_19;37.330382052888126
105_20;41.139226120562036
105_21;20.395308723294107
105_22;27.135520802891072
105_23;30.859556675373327
105_24;51.84476392817699
105_25;34.921524952927456
105_26;50.5169368970991
105_27;50.14955425686802
105_28;25.26488826747298
105_29;25.912824625045143
105_30;50.45209274314942
105_31;39.92923433259737
105_32;48.489220848797146
105_33;37.22238538367657
105_34;15.25986004006352
105_35;38.80605275708107
105_36;49.75591151177927
105_37;38.71873736270812
105_38;35.18859156024486
105_39;50.98215331831813
105_40;35.91149130229314
105_41;14.205317719745162
105_42;48.3682578435212
105_43;35.378312320182545
105_44;7.957595648480994
105_45;48.089285158499656
105_46;27.077942537116005
105_47;36.60494704599608
105_48;43.74329549508507
105_49;32.20881963576978
105_50;35.01997617848989
106_1;46.685964613765535
106_2;37.92359972385094
106_3;25.176244431742788
106_4;24.496225903552453
106_5;44.35357708883391
106_6;20.374696053408208
106_7;41.81810954862553
106_8;14.647389324641475
106_9;29.08508333641537
106_10;43.53064197049672
106_11;47.01953748593265
106_12;50.40987574997012
106_13;40.72425035358381
106_14;27.76636829042168
106_15;28.495280321053922
106_16;371.50901207047656
106_17;43.38335649222429
106_18;19.629724227025225
106_19;12.49540787811211
106_20;17.335783541280172
106_21;48.70652391813586
106_22;36.18572400876302
106_23;32.44443710907822
106_24;44.86933664976711
106_25;37.01525143937536
106_26;8.824921289636002
106_27;44.13788311747721
106_28;27.17513392627391
106_29;41.500555932918914
106_30;47.388289106811214
106_31;50.53002485103422
106_32;48.24077424932976
106_33;49.8628635146653
106_34;42.7127524345915
106_35;38.44182282626822
106_36;30.26221023361946
106_37;48.696220701599856
106_38;42.053181300719146
106_39;27.58901513241553
106_40;48.22673829968432
106_41;50.34088099638078
106_42;11.123449151992578
106_43;40.85977008246451
106_44;45.31636964010796
106_45;37.86841327620029
106_46;30.759858087034146
106_47;44.114569907179636
106_48;45.76729440231229
106_49;48.0051692496491
106_50;25.81050969328171
107_1;6.93926115116493
107_2;32.587310041527886
107_3;52.27817571699567
107_4;51.41225647737147
107_5;44.0172943210343
107_6;47.30172836691821
107_7;25.16767193105953
107_8;43.1192024769906
107_9;46.21959126357107
107_10;33.56050871676702
107_11;39.280852042832514
107_12;46.47964145526922
107_13;45.500355649679506
107_14;19.868198161092433
107_15;34.88696676719742
107_16;49.51084838384384
107_17;31.47689834243861
107_18;24.24804125026819
107_19;35.6659947157928
107_20;48.38053501165143
107_21;50.185097859191686
107_22;29.74136766937098
107_23;40.634352918263
107_24;38.67983835451497
107_25;27.50146897592889
107_26;32.69983151921212
107_27;39.730230075193674
107_28;19.377195632870915
107_29;29.052867074298703
107_30;48.72205358470647
107_31;45.358514909927614
107_32;25.733366542353217
107_33;36.20113517586984
107_34;24.493322666689544
107_35;26.434443672622145
107_36;25.956304573035926
107_37;41.146457706260286
107_38;45.452416379761814
107_39;32.40028982200187
107_40;43.78925145818772
107_41;21.972162377530566
107_42;15.350898812325077
107_43;51.38606809587347
107_44;29.988510774736646
107_45;42.09012818616666
107_46;47.797149677776396
107_47;45.495809012358244
107_48;39.82219189591004
107_49;22.7869490985286
107_50;51.21124708430413
108_1;31.771026485197737
108_2;22.333738544035857
108_3;44.26389794199901
108_4;34.68134836866997
108_5;34.54890650744093
108_6;48.698777795292195
108_7;52.45105396104021
108_8;44.55896784365461
108_9;40.810162464832906
108_10;51.723354990708366
108_11;28.606987894526338
108_12;52.59742886448563
108_13;19.366352931933967
108_14;44.40294147072403
108_15;42.575536292334434
108_16;42.15660950376083
108_17;51.58136144901631
108_18;49.005557315014585
108_19;43.180625738525016
108_20;31.319347068513462
108_21;48.622495324679676
108_22;43.026408041620755
108_23;31.77899089652734
108_24;46.076119596988555
108_25;18.613210879363223
108_26;19.217782670001466
108_27;35.59284624415687
108_28;31.534906948371667
108_29;44.6145908682771
108_30;35.413138688909584
108_31;42.0128977198438
108_32;42.025680069898605
108_33;28.411535502629448
108_34;43.40733080479354
108_35;20.999016715209436
108_36;36.2830557262333
108_37;16.062179370107874
108_38;36.08716363895761
108_39;35.47654837566599
108_40;13.721353435991489
108_41;32.77232512539025
108_42;37.03693372284233
108_43;36.34436672511783
108_44;42.19072175729818
108_45;47.33202680876563
108_46;27.55754416955797
108_47;26.78648375069913
108_48;52.684058209331354
108_49;48.01697241992415
108_50;41.32462476847827
109_1;42.44953705984733
109_2;10.34047018180183
109_3;30.651811523311512
109_4;37.40050255138348
109_5;12.094452468744628
109_6;30.503306747924793
109_7;48.31564720000456
109_8;39.57828257854312
109_9;23.960673813759072
109_10;39.764395341649035
109_11;28.919704861066077
109_12;43.69433338769044
109_13;27.276750334882365
109_14;44.79012911344307
109_15;13.090321962451311
109_16;42.340374106439505
109_17;16.77614799467458
109_18;52.34663098618405
109_19;37.48495524818377
109_20;40.865015242940764
109_21;48.21533116709087
109_22;18.89140084424235
109_23;24.7365490529362
109_24;28.65123185221788
109_25;50.907916522659484
109_26;47.79403750764839
109_27;30.015541126108957
109_28;52.45298425493724
109_29;20.383599105227304
109_30;31.35709850295199
109_31;28.601458959018366
109_32;38.14914786114401
109_33;29.794555218171865
109_34;35.31356171844113
109_35;24.463682208706874
109_36;43.23869047578303
109_37;44.426158010406425
109_38;47.36304872102356
109_39;34.561844777842836
109_40;25.22817526254609
109_41;35.88908554841565
109_42;52.39512845094435
109_43;29.065362530914857
109_44;34.731473641853924
109_45;24.279088109781654
109_46;32.21299206425803
109_47;21.826800956341277
109_48;44.70623772989232
109_49;35.81432486039076
109_50;45.801787101496544
110_1;49.090858218503065
110_2;36.667190448556234
110_3;40.63108482778789
110_4;51.585970454476424
110_5;39.58443207703252
110_6;49.0606377368292
110_7;38.407283350979846
110_8;17.293603968984158
110_9;38.39519952408001
110_10;45.384375858696714
110_11;37.852892964850504
110_12;44.04050150549585
110_13;30.919844836780904
110_14;41.610585803456594
110_15;31.13509287594491
110_16;20.12050534835387
110_17;38.484086595551666
110_18;45.27098746388262
110_19;36.88145618953354
110_20;31.074879556303944
110_21;38.400111015013486
110_22;47.5667087599915
110_23;34.274854668573695
110_24;48.8320054950706
110_25;47.86486276611261
110_26;14.831702766941923
110_27;39.141905184722695
110_28;37.02837681419378
110_29;45.497860924126
110_30;34.05404339142535
110_31;39.13187638799757
110_32;42.758371609744415
110_33;31.959970761806893
110_34;42.32495046570491
110_35;39.385462122105174
110_36;49.91108032280081
110_37;39.173341845103884
110_38;39.47846237233319
110_39;26.238763637018504
110_40;45.65374696874417
110_41;38.410847690114416
110_42;14.53706008703738
110_43;41.44627382328142
110_44;25.166730172163078
110_45;44.63076292667776
110_46;42.125774695919404
110_47;37.35443120722398
110_48;45.758728138442926
110_49;48.403966721412786
110_50;42.39890660473879
111_1;51.20313610784827
111_2;23.502330361439984
111_3;38.31294218576682
111_4;49.187051717439566
111_5;37.157248099474366
111_6;22.094644046987206
111_7;40.390187891526836
111_8;27.41852246968154
111_9;26.490721562702447
111_10;18.978494831722422
111_11;44.9511324638529
111_12;30.83635572772566
111_13;37.50486003969385
111_14;44.85846276476073
111_15;51.49954380608192
111_16;52.414400205845226
111_17;50.05364141455628
111_18;40.49594554455412
111_19;37.68925144216785
111_20;45.82172931388994
111_21;52.38491254980271
111_22;37.56676353589733
111_23;27.557469327791363
111_24;27.26646271038106
111_25;30.0959710779542
111_26;51.12202010647581
111_27;25.892595519213096
111_28;51.0448676003265
111_29;47.99470075754517
111_30;25.283714090181167
111_31;48.50923166614326
111_32;20.335117232501734
111_33;14.479154388533413
111_34;32.3197756731692
111_35;41.57841943585098
111_36;37.976547155317306
111_37;31.499706370811598
111_38;24.319911175057943
111_39;48.66758125224553
111_40;50.01731821049714
111_41;47.24013671140894
111_42;38.24207638801235
111_43;48.85121800023959
111_44;26.48880374243318
111_45;22.0726904621163
111_46;21.96517090916685
111_47;39.23600935100812
111_48;46.13411884770079
111_49;35.20267740440138
111_50;21.923493400388484
112_1;21.887269985351473
112_2;41.70581571464805
112_3;18.760290542777504
112_4;17.067971634703657
112_5;19.82783662004355
112_6;31.777241470232934
112_7;41.59432642966157
112_8;34.744374491372525
112_9;27.81635323529325
112_10;45.35738604661464
112_11;49.1342009565884
112_12;19.91143487334175
112_13;43.49690392579241
112_14;19.41826505229562
112_15;38.22635961702523
112_16;37.18598421944387
112_17;25.04654365021567
112_18;50.02199893931691
112_19;49.95571096295314
112_20;36.38492784421099
112_21;41.503721115964936
112_22;34.30900746140127
112_23;35.62860189815258
112_24;49.37445861942637
112_25;19.590111103642393
112_26;52.63570419129039
112_27;35.878015203771945
112_28;30.8915421753763
112_29;44.79867978527774
112_30;35.43741860535915
112_31;35.8180264094308
112_32;48.27402270414421
112_33;49.7365805071465
112_34;17.26637715797451
112_35;40.07328602287107
112_36;50.10457435513818
112_37;48.80585141604896
112_38;51.819819791048815
112_39;48.103901131836295
112_40;51.31939655545584
112_41;51.98380122008813
112_42;51.06009789983069
112_43;50.46156958184583
112_44;48.561464982419935
112_45;38.8735226096758
112_46;24.11515033843952
112_47;44.60205175396376
112_48;22.298360217280102
112_49;47.8682337640168
112_50;40.67452423648842
113_1;31.25493325472177
113_2;48.59927566659036
113_3;41.40036463628291
113_4;31.579384786583848
113_5;52.39142378349739
113_6;35.34773010330343
113_7;45.27128371254211
113_8;23.780888298338247
113_9;37.535947438497566
113_10;32.77172327285048
113_11;44.89148357586841
113_12;42.33189827637145
113_13;36.749298103336216
113_14;34.115148575451705
113_15;29.267326156506407
113_16;52.32098832590089
113_17;46.65907459070561
113_18;28.616205905446567
113_19;38.24831320189614
113_20;52.37470288547496
113_21;38.99279855679619
113_22;17.08420606124314
113_23;47.15346682727297
113_24;50.703158804447995
113_25;47.57749844801044
113_26;44.458570732160425
113_27;46.15920331314135
113_28;46.822485351274565
113_29;50.4368374963897
113_30;31.008435659593076
113_31;44.49517771125129
113_32;28.97461377049889
113_33;35.7336173703277
113_34;30.374497830783056
113_35;152.04114511820836
113_36;44.56507056603987
113_37;34.848794347821745
113_38;36.08859498774394
113_39;45.509913566956406
113_40;43.094548351708006
113_41;46.167289342341675
113_42;46.39256929663774
113_43;50.75003157919155
113_44;14.308296872187217
113_45;51.76851887844778
113_46;41.66921497237108
113_47;48.49392652487246
113_48;20.414059704235694
113_49;42.129909703524355
113_50;29.12186806470191
114_1;52.61141491962
114_2;24.332918050412573
114_3;27.798812196245116
114_4;10.01212375966933
114_5;38.454190428199766
114_6;36.55309105695939
114_7;41.06143745939658
114_8;41.67083654398086
114_9;44.988001389126865
114_10;50.239121141053005
114_11;31.22386768476665
114_12;40.883682026894924
114_13;38.251902488286255
114_14;31.806501482568688
114_15;17.305248100505178
114_16;41.771009130175216
114_17;34.205046010772534
114_18;47.178382898738676
114_19;49.816043752839754
114_20;35.45339732252939
114_21;30.41207775283978
114_22;42.793815423045956
114_23;42.39079874668988
114_24;43.46534252913353
114_25;27.699559540098615
114_26;36.879516540415686
114_27;26.746137801684952
114_28;19.39872823280467
114_29;52.703554489532046
114_30;39.99143095905339
114_31;26.62716434003793
114_32;49.53505034011986
114_33;52.4163398549631
114_34;39.34740508378635
114_35;51.32898253839522
114_36;28.917107228083484
114_37;33.4582093770383
114_38;43.99972209791674
114_39;35.69246999072945
114_40;41.01853441669004
114_41;44.6705631544771
114_42;52.02050798820114
114_43;50.42237744340015
114_44;40.30980159737877
114_45;25.493679547985607
114_46;34.81055956030721
114_47;38.879681463386035
114_48;36.93544205051155
114_49;41.29818379601798
114_50;19.22850375306768
115_1;42.360119859195564
115_2;26.531781626906323
115_3;28.57432258181003
115_4;15.54836569510642
115_5;43.18173900980327
115_6;37.003903556513826
115_7;45.49855944728098
115_8;47.83273381939031
115_9;31.782854602728325
115_10;39.01990063152816
115_11;25.875668806332516
115_12;7.315378449240253
115_13;41.11119164215445
115_14;43.8141581744326
115_15;18.95590197342842
115_16;43.27579951839153
115_17;27.003072704848147
115_18;24.212700344395742
115_19;23.201391617919757
115_20;41.494094593735326
115_21;47.48228412885369
115_22;41.91751812511912
115_23;46.67256793754317
115_24;38.7484308336088
115_25;13.138616730760372
115_26;17.534422945071668
115_27;31.492917598899098
115_28;38.610899732250594
115_29;47.93272553798204
115_30;44.27455977533334
115_31;43.59131993277202
115_32;32.197895856252345
115_33;41.85460738347342
115_34;30.22782667867817
115_35;31.21290336595897
115_36;39.07401434719078
115_37;36.55485295688156
115_38;18.23717465986839
115_39;45.55272929426856
115_40;28.808352785985043
115_41;37.606931735715825
115_42;28.285003022555294
115_43;42.05649304889142
115_44;49.09956481068482
115_45;36.488075390627905
115_46;33.439689158210406
115_47;15.54217877573371
115_48;43.88084218847799
115_49;43.1322374180077
115_50;41.42123613394498
116_1;18.291060731824263
116_2;31.319615251510466
116_3;38.241770784132044
116_4;40.10695234421573
116_5;15.466925379412006
116_6;28.76794758723897
116_7;49.82444162273426
116_8;39.9654515108205
116_9;30.750097473306024
116_10;31.8920206745431
116_11;17.130548706806575
116_12;46.371077235994235
116_13;45.14560567597002
116_14;32.59075276279174
116_15;39.455791553865645
116_16;39.20679299636955
116_17;37.095737522545555
116_18;37.61495851518425
116_19;45.50598125580269
116_20;51.41597985526008
116_21;33.50041701499677
116_22;26.66701134394142
116_23;50.691976197154375
116_24;46.99502368896244
116_25;39.669651901940505
116_26;44.838663999086656
116_27;21.201479285911695
116_28;35.75233404879292
116_29;48.22177067742588
116_30;24.291421409236825
116_31;44.97033249539411
116_32;23.87136887575721
116_33;30.250784390584364
116_34;42.04096650072775
116_35;29.984266622888732
116_36;38.209236444507304
116_37;51.918214885286304
116_38;37.95479938530456
116_39;32.01753343554727
116_40;47.38526425207759
116_41;32.43467961375704
116_42;16.576657265787947
116_43;16.261869677038785
116_44;49.10001386128445
116_45;48.83561972871625
116_46;50.874440424138285
116_47;37.309769383002234
116_48;41.73048855037228
116_49;38.76448127413871
116_50;45.46488688912245
117_1;10.062732385929278
117_2;36.05727682682653
117_3;28.224449796557668
117_4;36.33066756342208
117_5;51.355021236359995
117_6;35.28379652418079
117_7;48.45580400000784
117_8;51.341821019774976
117_9;45.09688680431687
117_10;37.49890700084178
117_11;34.8662106505922
117_12;46.04390645327884
117_13;16.035336123152074
117_14;48.55416791017589
117_15;40.47614054206617
117_16;39.72036967244342
117_17;18.884799176746373
117_18;35.288770383253095
117_19;44.23312862070338
117_20;43.187423865658346
117_21;49.6717644188593
117_22;45.04202467098819
117_23;22.72946750336873
117_24;40.84568423830798
117_25;41.55248676372223
117_26;37.84910098200916
117_27;10.102233246662207
117_28;23.487396310595265
117_29;40.27831192407957
117_30;25.349693344257695
117_31;22.120558008674323
117_32;12.71064968046223
117_33;40.656948894963925
117_34;47.40220967539982
117_35;20.669123563233764
117_36;52.15985400239951
117_37;33.82073042084697
117_38;42.34924909259613
117_39;29.555376524135795
117_40;51.03631069167795
117_41;30.891738635013642
117_42;27.75892465305139
117_43;36.04917832399845
117_44;24.35877276236779
117_45;29.174017183991147
117_46;42.26050234943686
117_47;45.15381332304108
117_48;39.977918901774174
117_49;51.12725279332431
117_50;51.9550713369325
118_1;7.437326871109831
118_2;45.42436007250562
118_3;43.245080091606965
118_4;38.40460463941675
118_5;36.661658394641314
118_6;21.77085049898987
118_7;43.01278684009858
118_8;35.268949788730446
118_9;48.78374191083096
118_10;44.76730549303538
118_11;24.34526694190246
118_12;45.218457898946475
118_13;36.23890532075002
118_14;31.260717899598973
118_15;27.066728745752965
118_16;47.94460978683758
118_17;42.299772448056096
118_18;40.149627743215504
118_19;25.48032964786738
118_20;35.21713745739093
118_21;52.62376381110988
118_22;51.41127729759172
118_23;51.67826906314251
118_24;42.3973068619776
118_25;41.25454792768011
118_26;49.663494403649395
118_27;39.111248126076966
118_28;52.4156413318081
118_29;35.243070129519694
118_30;46.76873025241025
118_31;47.922154138449024
118_32;43.46644332678402
118_33;43.57130287861203
118_34;29.074352898128325
118_35;33.61630325377133
118_36;50.84884765836619
118_37;48.500590560507284
118_38;33.598911898256404
118_39;19.771543137928536
118_40;18.39636309743803
118_41;48.466197650345165
118_42;23.4541010796767
118_43;51.8614754709786
118_44;30.945924074035936
118_45;52.42267333946207
118_46;32.042826834252935
118_47;31.92903304653641
118_48;43.347532233275835
118_49;31.828688947960238
118_50;43.22961279317518
119_1;29.142299866985184
119_2;40.81861958445932
119_3;25.08008523528265
119_4;49.61470380863657
119_5;29.88480815188407
119_6;50.01072589822199
119_7;19.741004578746598
119_8;35.26084816749541
119_9;44.84388421230738
119_10;48.103841882104405
119_11;43.112260903137944
119_12;51.80535973805926
119_13;48.65950145985909
119_14;18.94975559334595
119_15;22.825985316627186
119_16;27.355465162909567
119_17;32.40241969394319
119_18;41.52038900106935
119_19;40.19444548778434
119_20;39.996373634056276
119_21;37.6302449460134
119_22;31.54090364492091
119_23;27.46769974715516
119_24;31.407666589921696
119_25;10.012342048155265
119_26;51.21235723717544
119_27;49.74410834150422
119_28;38.947672089940085
119_29;42.9024513656806
119_30;42.00051140747061
119_31;14.181131355503858
119_32;37.26489238870148
119_33;51.27332832970328
119_34;11.957763337260733
119_35;40.646442981976705
119_36;32.62261664492397
119_37;49.41492618631129
119_38;48.44556315161068
119_39;40.033560636838324
119_40;28.735597233623796
119_41;48.14839768049014
119_42;42.898865197697425
119_43;44.320958552221725
119_44;45.49526952795729
119_45;43.38822432546057
119_46;37.398148154142355
119_47;46.93702443825021
119_48;31.794208722403752
119_49;49.262330061016804
119_50;37.79108302085529
120_1;38.312580450561555
120_2;18.54912761670737
120_3;47.70236258037068
120_4;40.52801524154453
120_5;11.206242856299777
120_6;52.088595285370374
120_7;51.377941527382895
120_8;49.733923624432
120_9;50.27244755604099
120_10;46.910224848991604
120_11;13.309000249251397
120_12;21.32646503614268
120_13;37.187038240990226
120_14;34.42912849680291
120_15;51.28336024483534
120_16;51.6779260383789
120_17;47.30868865121251
120_18;14.273738686457186
120_19;37.503584611254624
120_20;47.73370568854362
120_21;43.664078603540226
120_22;51.36213432259446
120_23;45.66324875469611
120_24;35.89639509428745
120_25;49.21790523572263
120_26;43.3518325164487
120_27;37.80125838270668
120_28;29.782752047896814
120_29;12.081916472838227
120_30;44.14932767095395
120_31;44.54726758080863
120_32;42.28592048442022
120_33;47.643250058380204
120_34;48.1229577166582
120_35;31.790195332669537
120_36;20.913906034544418
120_37;23.254837994496825
120_38;48.84951535004932
120_39;50.897806647353875
120_40;45.11092587236926
120_41;49.84733696650162
120_42;48.47933861719829
120_43;52.82358197272542
120_44;41.68771336235038
120_45;40.015841848594505
120_46;19.485868996388866
120_47;47.23585202027077
120_48;24.813798229700712
120_49;27.82972496426007
120_50;45.386783268855844
121_1;34.277109276792686
121_2;49.9339257720571
121_3;41.69622661330174
121_4;43.414178826437926
121_5;47.959840086341764
121_6;6.566542916656268
121_7;38.12089197584355
121_8;46.30349200234264
121_9;35.93922329522738
121_10;43.39101529967356
121_11;27.166215282420104
121_12;34.418111165077214
121_13;47.76252600550059
121_14;44.869305465697686
121_15;41.4697803748094
121_16;27.11087915123625
121_17;45.71736558876568
121_18;48.3374760485978
121_19;45.133325389432855
121_20;41.673381164045445
121_21;31.146075905194248
121_22;51.453781184209674
121_23;35.93872435011667
121_24;47.83310490981639
121_25;13.889136203092978
121_26;23.7044405521578
121_27;36.72327811581307
121_28;33.80999998255993
121_29;44.924962792796535
121_30;38.17247666347629
121_31;8.906109014368125
121_32;49.780933609080996
121_33;24.45532799650955
121_34;51.45629462020485
121_35;49.75377540302407
121_36;47.79724322998466
121_37;45.332335883650444
121_38;24.052850804554424
121_39;29.435735723403212
121_40;48.96584128420267
121_41;50.836002940172534
121_42;51.043925841430045
121_43;46.87093915833767
121_44;41.70138445838362
121_45;23.51270530133565
121_46;32.4110264971028
121_47;33.37077236479462
121_48;20.13114223443266
121_49;34.7174688762779
121_50;34.270866226095016
122_1;16.7705067965167
122_2;50.386200804467286
122_3;36.38875724793563
122_4;38.422735057376904
122_5;29.36931365554094
122_6;27.80947402957944
122_7;32.13426164419612
122_8;42.85726564909261
122_9;42.39658027316014
122_10;33.416360355878126
122_11;51.763467059201915
122_12;51.82189041325823
122_13;26.370644184998003
122_14;52.2072569063232
122_15;36.91785735376623
122_16;49.40645659305711
122_17;26.562706868549053
122_18;39.30506647273629
122_19;30.892802011780823
122_20;38.299573575206935
122_21;30.36421644309564
122_22;46.61186814641927
122_23;34.44937007626273
122_24;46.166721792278246
122_25;47.81750040147918
122_26;20.91623860293695
122_27;30.202792107748667
122_28;41.90546236388177
122_29;47.39414235664115
122_30;52.00049717085502
122_31;40.36176673065844
122_32;47.73107375308468
122_33;30.83976726492009
122_34;26.704017479120825
122_35;36.04205588254316
122_36;51.78887583896443
122_37;32.960870245910854
122_38;44.58834011864027
122_39;34.561716923158215
122_40;39.86500450481525
122_41;51.23713609873571
122_42;45.685161800276774
122_43;52.45794252197485
122_44;31.17221127377423
122_45;52.04343451603791
122_46;33.65726041054612
122_47;45.79885268056423
122_48;8.298693236598885
122_49;23.818299826420116
122_50;26.844180515937996
123_1;15.177493557507358
123_2;10.173810041199424
123_3;50.121566554564545
123_4;40.148511353530296
123_5;42.65268879848376
123_6;23.856911941174605
123_7;41.13342276524319
123_8;34.90126778143293
123_9;49.82908493067074
123_10;34.766770890029186
123_11;34.09957525118391
123_12;50.651327762666824
123_13;44.62842723987827
123_14;50.89926294339573
123_15;42.83483182955264
123_16;30.082056746179482
123_17;45.485667952983206
123_18;50.6403010757203
123_19;25.10641394509303
123_20;46.63856170984185
123_21;43.68166641869248
123_22;36.51557973985538
123_23;27.817550703558933
123_24;49.78723279110362
123_25;36.71474615442006
123_26;26.329914671929966
123_27;24.35589135435348
123_28;27.563637536722425
123_29;20.270435235713034
123_30;38.49060094765327
123_31;39.12383089808749
123_32;19.914893186640306
123_33;39.4389646300072
123_34;33.91613184442024
123_35;21.909267227919575
123_36;27.021380872003988
123_37;27.29414480880423
123_38;16.33635594525279
123_39;30.88573882005744
123_40;51.278027768964726
123_41;39.69550973230267
123_42;43.67721645198641
123_43;35.236923749437224
123_44;52.69345085104032
123_45;16.727750318936437
123_46;28.646597899502233
123_47;52.611461695724124
123_48;51.58546527255185
123_49;35.066456033958765
123_50;43.38287937596216
124_1;46.9664278973053
124_2;47.49486378245728
124_3;33.21953274651987
124_4;38.76511742915486
124_5;31.825530001728108
124_6;48.67850503176297
124_7;34.73502550736073
124_8;45.91372231867572
124_9;12.66585376474197
124_10;24.44552684349119
124_11;49.45475759818006
124_12;45.66710622408323
124_13;37.74110743120456
124_14;29.480618954517848
124_15;33.979971871334634
124_16;43.14015505323316
124_17;7.354573706092878
124_18;15.094503393562821
124_19;41.01507298498455
124_20;44.00810749418348
124_21;15.921227376334414
124_22;47.5037387686139
124_23;22.34372368306379
124_24;30.52378844471913
124_25;34.06014611381064
124_26;42.88126179051046
124_27;36.370636185196304
124_28;38.977069312181285
124_29;49.61277975155344
124_30;24.661117907418802
124_31;52.279254685797575
124_32;30.39847526175925
124_33;18.956612970211175
124_34;19.177455431428932
124_35;45.32426856489177
124_36;42.52700140669084
124_37;40.60723213308936
124_38;20.444351909269226
124_39;46.38830643434819
124_40;34.86921367647724
124_41;46.12163898311935
124_42;34.84901263630768
124_43;33.27374001439075
124_44;19.742414098684332
124_45;50.82347318108002
124_46;39.908500044840736
124_47;21.566473226425295
124_48;36.737323420679346
124_49;22.671786330164576
