idx;dE
3_9;0.0
3_10;43.11443099397489
3_11;0.1084351722771923
3_12;0.0
3_13;0.0
3_14;0.0
3_15;0.0
3_16;0.0
3_17;0.0
3_18;0.0
3_19;0.0
3_20;0.0
3_21;0.5078213516001902
3_22;29.739747697283757
3_23;7.034973272471688
3_24;37.738025793747525
3_25;28.631618717762894
3_26;0.0
3_27;0.0
3_28;8.127371467582021
3_29;0.0
3_30;18.364167952580214
3_31;0.8433687328360974
3_32;0.49237043433822686
3_33;48.17389880157874
3_34;0.8190208568800399
3_35;29.030857826886244
3_36;0.0
3_37;2.473034447408281
3_38;43.49564748678619
3_39;43.409441126658336
3_40;0.2567950266432793
3_41;0.0
3_42;0.0
3_43;43.238511525133276
3_44;34.049010110970485
3_45;32.115482518357304
3_46;0.0
3_47;45.295633799474054
3_48;25.991378989521785
3_49;0.0
3_50;39.33719657939706
4_1;0.0
4_2;34.52891954889836
4_3;0.0
4_4;35.08349476782676
4_5;48.199537663701186
4_6;17.762468128301403
4_7;0.5017405723143988
4_8;23.119130764667112
4_9;33.19354574288902
4_10;0.0
4_11;46.996956454437154
4_12;8.122182871258703
4_13;47.73047710528766
4_14;0.0
4_15;0.0
4_16;0.0
4_17;22.979475548345352
4_18;35.146571376399756
4_19;0.0
4_20;40.6627216442964
4_21;19.647032728020893
4_22;52.23100702992326
4_23;0.0
4_24;45.012847858527316
4_25;36.363272660256634
4_26;0.7660950779876036
4_27;0.0
4_28;27.890254637857016
4_29;20.32233033272501
4_30;0.0
4_31;0.0
4_32;0.36019044437368086
4_33;0.0
4_34;42.41553125038927
4_35;0.0
4_36;48.586120108007805
4_37;37.44085112516287
4_38;0.5078212542769809
4_39;14.708892740348057
4_40;23.508263712263826
4_41;38.53623936047374
4_42;0.0
4_43;25.310921557019608
4_44;50.421061899542195
4_45;2.958470125647485
4_46;28.129941754974467
4_47;0.0
4_48;1.0002897281665353
4_49;0.0
4_50;29.63434464391321
5_1;28.14442806439666
5_2;0.0
5_3;0.0
5_4;34.25203282592703
5_5;39.56274741549778
5_6;34.68826133923728
5_7;0.0
5_8;0.0
5_9;49.34930387991086
5_10;35.516901942896446
5_11;0.0
5_12;0.0
5_13;0.0
5_14;0.0
5_15;35.361800114874036
5_16;0.0
5_17;13.631128696370697
5_18;39.7891862187437
5_19;0.0
5_20;43.77682377295726
5_21;0.0
5_22;0.0
5_23;0.0
5_24;0.0
5_25;32.19933951878951
5_26;0.0
5_27;0.0
5_28;34.23717906444896
5_29;10.699996700345451
5_30;0.0
5_31;0.0
5_32;0.0
5_33;23.75119645174282
5_34;36.93757576713212
5_35;0.0
5_36;0.0
5_37;40.172236581449454
5_38;0.0
5_39;0.0
5_40;0.0
5_41;0.0
5_42;0.0
5_43;0.0
5_44;27.758453531084054
5_45;0.0
5_46;0.0
5_47;0.0
5_48;0.0
5_49;48.397411028599535
5_50;31.69784763463153
6_1;27.114815499849385
6_2;36.999088147691594
6_3;0.0
6_4;0.0
6_5;44.90676101856904
6_6;0.0
6_7;0.0
6_8;37.887096678384644
6_9;43.093762000307244
6_10;0.0
6_11;49.76480730178673
6_12;0.0
6_13;5.664450279010157
6_14;34.35198279452987
6_15;0.0
6_16;29.259365522683485
6_17;45.54091279777155
6_18;0.0
6_19;43.8429736695283
6_20;0.0
6_21;37.274886752245955
6_22;24.121738405092977
6_23;38.318759348384106
6_24;3.5460806555153463
6_25;0.0
6_26;25.944574331093502
6_27;0.0
6_28;0.0
6_29;36.78897073879006
6_30;0.0
6_31;0.0
6_32;0.0
6_33;0.0
6_34;0.3237337337923236
6_35;0.0
6_36;0.0
6_37;0.8296429297091285
6_38;0.0
6_39;0.0
6_40;41.189288491315295
6_41;0.0
6_42;37.30683723752251
6_43;0.0
6_44;0.0
6_45;27.55024421723399
6_46;0.0
6_47;0.0
6_48;34.62757444357315
6_49;0.0
6_50;26.078058410726847
7_1;0.0
7_2;38.49933023221823
7_3;40.46810949118538
7_4;0.0
7_5;0.0
7_6;27.67111330072901
7_7;35.47563095045428
7_8;0.0
7_9;39.96810405881843
7_10;0.0
7_11;0.0
7_12;23.11074648273036
7_13;0.0
7_14;37.67273632486962
7_15;45.98714481475155
7_16;19.157657667215954
7_17;33.91391037592738
7_18;0.0
7_19;46.85133346812393
7_20;0.0
7_21;0.14534800328935185
7_22;0.0
7_23;0.0
7_24;0.0
7_25;0.0
7_26;35.87356533158645
7_27;0.0
7_28;0.0
7_29;6.885977345935925
7_30;51.54751215419415
7_31;0.0
7_32;9.173537478510594
7_33;34.89809052803813
7_34;1.1396171618252984
7_35;0.0
7_36;23.969397889212495
7_37;29.667571526598017
7_38;0.0
7_39;0.0
7_40;0.0
7_41;0.0
7_42;0.0
7_43;0.0
7_44;0.0
7_45;0.0
7_46;0.0
7_47;0.0
7_48;0.0
7_49;0.0
7_50;0.0
8_1;40.388341217512796
8_2;0.0
8_3;0.0
8_4;0.0
8_5;26.759410340512996
8_6;0.7505027213713522
8_7;0.0
